timestamp,amplitude,frequency
1747368898.719,0.002,372.379
1747368898.723,0.002,372.391
1747368898.726,0.002,372.405
1747368898.730,0.002,372.418
1747368898.733,0.002,372.430
1747368898.737,0.002,372.443
1747368898.742,0.002,372.463
1747368898.746,0.002,372.476
1747368898.749,0.002,372.489
1747368898.753,0.002,372.502
1747368898.756,0.002,372.515
1747368898.760,0.002,372.530
1747368898.764,0.002,372.543
1747368898.767,0.002,372.555
1747368898.770,0.002,372.567
1747368898.774,0.002,372.581
1747368898.780,0.002,372.601
1747368898.783,0.002,372.613
1747368898.786,0.002,372.625
1747368898.796,0.002,372.663
1747368898.800,0.002,372.676
1747368898.803,0.002,372.688
1747368898.806,0.002,372.700
1747368898.810,0.002,372.713
1747368898.813,0.002,372.725
1747368898.816,0.002,372.737
1747368898.820,0.002,372.751
1747368898.825,0.002,372.771
1747368898.829,0.002,372.784
1747368898.832,0.002,372.797
1747368898.836,0.002,372.810
1747368898.840,0.002,372.824
1747368898.844,0.002,372.840
1747368898.848,0.002,372.853
1747368898.851,0.002,372.866
1747368898.855,0.002,372.879
1747368898.859,0.002,372.894
1747368898.863,0.002,372.908
1747368898.866,0.003,372.921
1747368898.871,0.003,372.939
1747368898.874,0.003,372.952
1747368898.878,0.003,372.965
1747368898.881,0.003,372.979
1747368898.885,0.003,372.992
1747368898.888,0.003,373.004
1747368898.892,0.003,373.018
1747368898.895,0.003,373.031
1747368898.899,0.003,373.043
1747368898.902,0.003,373.057
1747368898.906,0.003,373.070
